category,subcategory,action,sentence,response
music,playback,check,verify playback at 8 pm,playback status will be checked at 8 pm.
music,playback,check,"inspect playback ""next friday, june 13""",playback status will be checked next friday.
music,playback,check,review playback in 1 hour,playback status will be checked in 1 hour.
music,playback,check,"check playback ""this afternoon, 2 pm""",playback status will be checked this afternoon.
music,playback,loop,enable loop playback in 20 minutes,loop playback will be enabled in 20 minutes.
music,playback,loop,turn on loop at 9 pm,loop playback will be enabled at 9 pm.
music,playback,loop,"activate loop ""next monday, june 9""",loop playback will be enabled next monday.
music,playback,loop,loop playback at six o'clock,loop playback will be enabled at six o'clock.
music,playback,loop,"start loop ""next tuesday, june 10""",loop playback will be enabled next tuesday.
music,playback,pause,pause music in 25 minutes,playback will be paused in 25 minutes.
music,playback,pause,halt playback for 10 minutes.,halt playback for 10 minutes.
music,playback,pause,stop playback at 10 pm,playback will be paused.
music,playback,pause,pause playback in 30 minutes,playback will be paused in 30 minutes.
music,playback,pause,"freeze playback ""tomorrow, june 7""",playback will be paused tomorrow.
music,playback,play,start playback in 15 minutes,playback will start in 15 minutes.
music,playback,play,resume music at 8 pm,playback will start at 8 pm.
music,playback,play,"begin playback ""next wednesday, june 11""",playback will start next wednesday.
music,playback,play,play music at 7 o'clock,playback will start at 7 o'clock.
music,playback,play,"launch playback ""this afternoon, june 3 7 pm""",playback will start this afternoon.
music,playback,previous,play previous track in 20 minutes,previous track will be played in 20 minutes.
music,playback,previous,go to previous song at 6 pm,previous track will be played at 6 pm.
music,playback,previous,"play track ""next thursday, june 12""",previous track will be played next thursday.
music,playback,previous,"play, previous song at ""8 pm""",previous track will be played at 8 pm.
music,playback,previous,"play previous track ""tomorrow, june evening,7""",previous pmtrack will be played tomorrow evening.
music,playback,repeat,enable repeat in 25 minutes,repeat playback will be enabled in 25 minutes.
music,playback,repeat,turn on repeat at 7 pm,repeat playback will be turned on at 7 pm.
music,playback,repeat,turn on repeat at 7 pm,repeat playback will be turned on at 7 pm.
music,playback,repeat,"activate repeat ""next friday, june 13june,9""",repeat mondayplayback will be enabled next monday.
music,playback,repeat,repeat playback at 9 o'clock,repeat playback will be enabled at 9 o'clock.
music,playback,repeat,"set repeat ""this evening, 8 pm""",repeat playback will be set this evening.
music,playback,restart,restart playback in 10 minutes,playback will restart in 10 minutes.
music,playback,restart,begin playback again at 8 pm,playback will restart at 8 pm.
music,playback,restart,"restart music ""next tuesday, june 10""",playback will restart next tuesday.
music,playback,restart,reset playback at six o'clock,playback will restart at six o'clock.
music,playback,restart,"restart playback ""this afternoon, 4 pm""",playback will restart this afternoon.
music,playback,resume,resume music in 15 minutes,playback will resume in 15 minutes.
music,playback,resume,continue playback at 9 pm,playback will resume at 9 pm.
music,playback,resume,"restart playback ""next wednesday, june 11""",playback will resume next wednesday.
music,playback,resume,resume music at 7 o'clock,playback will resume at 7 o'clock.
music,playback,resume,"continue music ""tomorrow, june 7""",playback will resume tomorrow.
music,playbackspeed,adjustspeed,adjust playback speed in 20 minutes,playback speed will be adjusted in 20 minutes.
music,playbackspeed,adjustspeed,change speed at 10 pm,playback speed will be adjusted at 10 pm.
music,playbackspeed,adjustspeed,"modify playback speed ""next thursday, june 12""",playback speed will be adjusted next thursday.
music,playbackspeed,adjustspeed,tweak speed in 1 hour,playback speed will be adjusted in 1 hour.
music,playbackspeed,adjustspeed,"adjust speed ""this evening, 7 pm""",playback speed will be adjusted this evening.
music,playbackspeed,check,check playback speed in 25 minutes,playback speed status will be checked in 25 minutes.
music,playbackspeed,check,verify speed at 6 pm,playback speed status will be checked at 6 pm.
music,playbackspeed,check,"inspect playback speed ""next friday, june 13""",playback speed status will be checked next friday.
music,playbackspeed,check,review speed in two hours,playback speed status will be checked in two hours.
music,playbackspeed,check,"check speed ""this afternoon, 3 pm""",playback speed status will be checked this afternoon.
music,playbackspeed,resetspeed,reset playback speed in 10 minutes,playback speed will be reset in 10 minutes.
music,playbackspeed,resetspeed,restore default speed at 7 pm,playback speed will be reset at 7 pm.
music,playbackspeed,resetspeed,"reset speed ""next monday, june 9""",playback speed will be reset next monday.
music,playbackspeed,resetspeed,return to normal speed at 8 pm,playback speed will be reset at 8 pm.
music,playbackspeed,resetspeed,"reset playback speed ""tomorrow, june 7""",playback speed will be reset tomorrow.
music,playlist,addsong,add song to playlist in 15 minutes,song will be added to playlist in 15 minutes.
music,playlist,addsong,include track in playlist at 8 pm,song will be added to playlist at 8 pm.
music,playlist,addsong,"insert song ""next tuesday, june 10""",song will be added to playlist next tuesday.
music,playlist,addsong,add track at 9 o'clock,song will be added to playlist at 9 o'clock.
music,playlist,addsong,"include song ""this afternoon, 2 pm""",song will be added to playlist this afternoon.
music,playlist,check,check playlist status in 20 minutes,playlist status will be checked in 20 minutes.
music,playlist,check,verify playlist at 9 pm,playlist status will be checked at 9 pm.
music,playlist,check,"inspect playlist ""next wednesday, june 11""",playlist status will be checked next wednesday.
music,playlist,check,review playlist in 1 hour,playlist status will be checked in 1 hour.
music,playlist,check,"check playlist ""this evening, 7 pm""",playlist status will be checked this evening.
music,playlist,create,create new playlist in 25 minutes,new playlist will be created in 25 minutes.
music,playlist,create,make playlist at 10 pm,new playlist will be created at 10 pm.
music,playlist,create,"start new playlist ""next thursday, june 12""",new playlist will be created next thursday.
music,playlist,create,create playlist at six o'clock,new playlist will be created at six o'clock.
music,playlist,create,"make new playlist ""tomorrow, june 7""",new playlist will be created tomorrow.
music,playlist,delete,delete playlist in 10 minutes,playlist will be deleted in 10 minutes.
music,playlist,delete,remove playlist at 6 pm,playlist will be deleted at 6 pm.
music,playlist,delete,"erase playlist ""next friday, june 13""",playlist will be deleted next friday.
music,playlist,delete,delete playlist in two hours,playlist will be deleted in two hours.
music,playlist,delete,"remove playlist ""this afternoon, 3 pm""",playlist will be deleted this afternoon.
music,playlist,removesong,remove song from playlist in 15 minutes,song will be removed from playlist in 15 minutes.
music,playlist,removesong,delete track from playlist at 7 pm,song will be removed from playlist at 7 pm.
music,playlist,removesong,"take out song ""next monday, june 9""",song will be removed from playlist next monday.
music,playlist,removesong,remove song at 8 pm,song will be removed from playlist at 8 pm.
music,playlist,removesong,"delete track ""this evening, 8 pm""",song will be removed from playlist this evening.
music,playlist,reorder,reorder playlist in 20 minutes,playlist will be reordered in 20 minutes.
music,playlist,reorder,rearrange playlist at 9 pm,playlist will be reordered at 9 pm.
music,playlist,reorder,"sort playlist ""next tuesday, june 10""",playlist will be reordered next tuesday.
music,playlist,reorder,reorder tracks in 1 hour,playlist will be reordered in 1 hour.
music,playlist,reorder,"rearrange playlist ""tomorrow, june 7""",playlist will be reordered tomorrow.
music,playlist,selectplaylist,select playlist in 25 minutes,playlist will be selected in 25 minutes.
music,playlist,selectplaylist,choose playlist at 10 pm,playlist will be selected at 10 pm.
music,playlist,selectplaylist,"switch to playlist ""next wednesday, june 11""",playlist will be selected next wednesday.
music,playlist,selectplaylist,select playlist at 7 o'clock,playlist will be selected at 7 o'clock.
music,playlist,selectplaylist,"choose playlist ""this afternoon, 4 pm""",playlist will be selected this afternoon.
music,playlist,shuffle,shuffle playlist in 10 minutes,playlist will be shuffled in 10 minutes.
music,playlist,shuffle,randomize playlist at 6 pm,playlist will be shuffled at 6 pm.
music,playlist,shuffle,"mix playlist ""next thursday, june 12""",playlist will be shuffled next thursday.
music,playlist,shuffle,shuffle tracks in two hours,playlist will be shuffled in two hours.
music,playlist,shuffle,"randomize playlist ""this evening, 7 pm""",playlist will be shuffled this evening.
music,podcast,play,start podcast in 15 minutes,podcast will start in 15 minutes.
music,podcast,play,launch podcast at 8 pm,podcast will start at 8 pm.
music,podcast,play,"play podcast ""next friday, june 13""",podcast will start next friday.
music,podcast,play,begin podcast at 9 o'clock,podcast will start at 9 o'clock.
music,podcast,play,"start podcast ""tomorrow, june 7""",podcast will start tomorrow.
music,podcast,skip,skip podcast in 20 minutes,next podcast will start in 20 minutes.
music,podcast,skip,advance podcast at 9 pm,next podcast will start at 9 pm.
music,podcast,skip,"move to next podcast ""next monday, june 9""",next podcast will start next monday.
music,podcast,skip,skip podcast at six o'clock,next podcast will start at six o'clock.
music,podcast,skip,"advance podcast ""this afternoon, 2 pm""",next podcast will start this afternoon.
music,power,turnoff,turn off music power in 25 minutes,power will be turned off in 25 minutes.
music,power,turnoff,shut down music at 10 pm,power will be turned off at 10 pm.
music,power,turnoff,"power off music ""next tuesday, june 10""",power will be turned off next tuesday.
music,power,turnoff,turn off power in 1 hour,power will be turned off in 1 hour.
music,power,turnoff,"shut off music power ""this evening, 8 pm""",power will be turned off this evening.
music,power,turnon,turn on music power in 10 minutes,power will be turned on in 10 minutes.
music,power,turnon,activate music power at 6 pm,power will be turned on at 6 pm.
music,power,turnon,"power on music ""next wednesday, june 11""",power will be turned on next wednesday.
music,power,turnon,turn on power at 7 o'clock,power will be turned on at 7 o'clock.
music,power,turnon,"activate music power ""tomorrow, june 7""",power will be turned on tomorrow.
music,queue,add,add song to queue in 15 minutes,song will be added to queue in 15 minutes.
music,queue,add,insert track in queue at 7 pm,song will be added to queue at 7 pm.
music,queue,add,"add song ""next thursday, june 12""",song will be added to queue next thursday.
music,queue,add,include track at 8 pm,song will be added to queue at 8 pm.
music,queue,add,"add song ""this afternoon, 3 pm""",song will be added to queue this afternoon.
music,queue,check,check queue status in 20 minutes,queue status will be checked in 20 minutes.
music,queue,check,verify queue at 8 pm,queue status will be checked at 8 pm.
music,queue,check,"inspect queue ""next friday, june 13""",queue status will be checked next friday.
music,queue,check,review queue in two hours,queue status will be checked in two hours.
music,queue,check,"check queue ""this evening, 7 pm""",queue status will be checked this evening.
music,queue,clear,clear queue in 25 minutes,queue will be cleared in 25 minutes.
music,queue,clear,empty queue at 9 pm,queue will be cleared at 9 pm.
music,queue,clear,"reset queue ""next monday, june 9""",queue will be cleared next monday.
music,queue,clear,clear queue at six o'clock,queue will be cleared at six o'clock.
music,queue,clear,"empty queue ""tomorrow, june 7""",queue will be cleared tomorrow.
music,radio,play,start radio in 10 minutes,radio will start in 10 minutes.
music,radio,play,play radio at 10 pm,radio will start at 10 pm.
music,radio,play,"launch radio ""next tuesday, june 10""",radio will start next tuesday.
music,radio,play,begin radio at 9 o'clock,radio will start at 9 o'clock.
music,radio,play,"start radio ""this afternoon, 4 pm""",radio will start this afternoon.
music,schedule,cancel,cancel music schedule in 15 minutes,schedule will be canceled in 15 minutes.
music,schedule,cancel,remove schedule at 6 pm,schedule will be canceled at 6 pm.
music,schedule,cancel,"stop schedule ""next wednesday, june 11""",schedule will be canceled next wednesday.
music,schedule,cancel,cancel schedule in 1 hour,schedule will be canceled in 1 hour.
music,schedule,cancel,"remove music schedule ""this evening, 8 pm""",schedule will be canceled this evening.
music,schedule,check,check music schedule in 20 minutes,schedule status will be checked in 20 minutes.
music,schedule,check,verify schedule at 7 pm,schedule status will be checked at 7 pm.
music,schedule,check,"inspect schedule ""next thursday, june 12""",schedule status will be checked next thursday.
music,schedule,check,review schedule in two hours,schedule status will be checked in two hours.
music,schedule,check,"check schedule ""tomorrow, june 7""",schedule status tomorrow june 7 showing.
music,schedule,play,schedule music to play in 25 minutes,music will be scheduled to play in 25 minutes.
music,schedule,play,set music to play at 8 pm,music will be scheduled to play at 8 pm.
music,schedule,play,"plan music ""next friday, june 13""",music will be scheduled to play next friday.
music,schedule,play,schedule music at 7 o'clock,music will be scheduled to play at 7 o'clock.
music,schedule,play,"set music to play ""this afternoon, 2 pm""",music will be scheduled to play this afternoon.
music,schedule,stop,stop scheduled music in 10 minutes,scheduled music will be stopped in 10 minutes.
music,schedule,stop,cancel music schedule at 9 pm,scheduled music will be stopped at 9 pm.
music,schedule,stop,"end schedule ""next monday, june 9""",scheduled music will be stopped next monday.
music,schedule,stop,stop schedule at six o'clock,scheduled music will be stopped at six o'clock.
music,schedule,stop,"cancel scheduled music ""this evening, 7 pm""",scheduled music will be stopped this evening.
music,sleeptimer,check,check sleep timer in 15 minutes,sleep timer status will be checked in 15 minutes.
music,sleeptimer,check,verify sleep timer at 10 pm,sleep timer status will be checked at 10 pm.
music,sleeptimer,check,"inspect sleep timer ""next tuesday, june 10""",sleep timer status will be checked next tuesday.
music,sleeptimer,check,review sleep timer in 1 hour,sleep timer status will be checked in 1 hour.
music,sleeptimer,check,"check sleep timer ""this afternoon, 3 pm""",sleep timer status will be checked this afternoon.
music,sleeptimer,set,set sleep timer in 20 minutes,sleep timer will be set in 20 minutes.
music,sleeptimer,set,activate sleep timer at 6 pm,sleep timer will be set at 6 pm.
music,sleeptimer,set,"enable sleep timer ""next wednesday, june 11""",sleep timer will be set next wednesday.
music,sleeptimer,set,set sleep timer at 8 pm,sleep timer will be set at 8 pm.
music,sleeptimer,set,"activate sleep timer ""tomorrow, june 7""",sleep timer will be set tomorrow.
music,song,check,check song status in 25 minutes,song status will be checked in 25 minutes.
music,song,check,verify current song at 7 pm,song status will be checked at 7 pm.
music,song,check,"inspect song ""next thursday, june 12""",song status will be checked next thursday.
music,song,check,review song in two hours,song status will be checked in two hours.
music,song,check,"check song ""this evening, 8 pm""",song status will be checked this evening.
music,song,play,play song in 10 minutes,song will start in 10 minutes.
music,song,play,start song at 8 pm,song will start at 8 pm.
music,song,play,"launch song ""next friday, june 13""",song will start next friday.
music,song,play,play song at 9 o'clock,song will start at 9 o'clock.
music,song,play,"begin song ""this afternoon, 4 pm""",song will start this afternoon.
music,source,check,check music source in 15 minutes,source status will be checked in 15 minutes.
music,source,check,verify source at 9 pm,source status will be checked at 9 pm.
music,source,check,"inspect source ""next monday, june 9""",source status will be checked next monday.
music,source,check,review source in 1 hour,source status will be checked in 1 hour.
music,source,check,"check source ""tomorrow, june 7""",source status will be checked tomorrow.
music,source,switchsource,switch music source in 20 minutes,source will be switched in 20 minutes.
music,source,switchsource,change source at 10 pm,source will be switched at 10 pm.
music,source,switchsource,"swap source ""next tuesday, june 10""",source will be switched next tuesday.
music,source,switchsource,switch source at six o'clock,source will be switched at six o'clock.
music,source,switchsource,"change music source ""this afternoon, 2 pm""",source will be switched this afternoon.
music,status,check,check music status in 25 minutes,music status will be checked in 25 minutes.
music,status,check,verify music status at 6 pm,music status will be checked at 6 pm.
music,status,check,"inspect music status ""next wednesday, june 11""",music status will be checked next wednesday.
music,status,check,review music status in two hours,music status will be checked in two hours.
music,status,check,"check music status ""this evening, 7 pm""",music status will be checked this evening.
music,voicecontrol,check,check voice control status in 10 minutes,voice control status will be checked in 10 minutes.
music,voicecontrol,check,verify voice control at 7 pm,voice control status will be checked at 7 pm.
music,voicecontrol,check,"inspect voice control ""next thursday, june 12""",voice control status will be checked next thursday.
music,voicecontrol,check,review voice control in 1 hour,voice control status will be checked in 1 hour.
music,voicecontrol,check,"check voice control ""this afternoon, 3 pm""",voice control status will be checked this afternoon.
music,voicecontrol,disable,disable voice control in 15 minutes,voice control will be disabled in 15 minutes.
music,voicecontrol,disable,turn off voice control at 8 pm,voice control will be disabled at 8 pm.
music,voicecontrol,disable,"deactivate voice control ""next friday, june 13""",voice control will be disabled next friday.
music,voicecontrol,disable,disable voice control at 9 o'clock,voice control will be disabled at 9 o'clock.
music,voicecontrol,disable,"turn off voice control ""tomorrow, june 7""",voice control will be disabled tomorrow.
music,volume,adjustvolume,adjust volume in 20 minutes,volume will be adjusted in 20 minutes.
music,volume,adjustvolume,change volume at 9 pm,volume will be adjusted at 9 pm.
music,volume,adjustvolume,"modify volume ""next monday, june 9""",volume will be adjusted next monday.
music,volume,adjustvolume,tweak volume in two hours,volume will be adjusted in two hours.
music,volume,adjustvolume,"adjust volume ""this evening, 8 pm""",volume will be adjusted this evening.
music,volume,check,check volume level in 25 minutes,volume level will be checked in 25 minutes.
music,volume,check,verify volume at 10 pm,volume level will be checked at 10 pm.
music,volume,check,"inspect volume ""next tuesday, june 10""",volume level will be checked next tuesday.
music,volume,check,review volume in 1 hour,volume level will be checked in 1 hour.
music,volume,check,"check volume ""this afternoon, 4 pm""",volume level will be checked this afternoon.
music,volume,mute,mute music in 10 minutes,music will be muted in 10 minutes.
music,volume,mute,turn off sound at 6 pm,music will be muted at 6 pm.
music,volume,mute,"mute audio ""next wednesday, june 11""",music will be muted next wednesday.
music,volume,mute,silence music at 7 o'clock,music will be muted at 7 o'clock.
music,volume,mute,"mute music ""tomorrow, june 7""",music will be muted tomorrow.
music,volume,unmute,unmute music in 15 minutes,music will be unmuted in 15 minutes.
music,volume,unmute,restore sound at 7 pm,music will be unmuted at 7 pm.
music,volume,unmute,"unmute audio ""next thursday, june 12""",music will be unmuted next thursday.
music,volume,unmute,turn on sound at 8 pm,music will be unmuted at 8 pm.
music,volume,unmute,"unmute music ""this afternoon, 2 pm""",music will be unmuted this afternoon.
shutters,basement,down,lower basement shutters in 20 minutes,basement shutters will be lowered in 20 minutes.
shutters,basement,down,close basement shutters at 8 pm,basement shutters will be closed at 8 pm.
shutters,basement,down,"shut basement shutters ""next friday, june 13""",basement shutters will be closed next friday.
shutters,basement,down,lower shutters in 1 hour,basement shutters will be lowered in 1 hour.
shutters,basement,down,"close basement shutters ""this evening, 7 pm""",basement shutters will be closed this evening.
shutters,basement,up,raise basement shutters in 25 minutes,basement shutters will be raised in 25 minutes.
shutters,basement,up,open basement shutters at 9 am,basement shutters will be opened at 9 am.
shutters,basement,up,"lift basement shutters ""next monday, june 9""",basement shutters will be opened next monday.
shutters,basement,up,raise shutters at six o'clock,basement shutters will be opened at six o'clock.
shutters,basement,up,"open basement shutters ""tomorrow, june 7""",basement shutters will be opened tomorrow.
shutters,bathroom,down,close bathroom shutters in 10 minutes,bathroom shutters will be closed in 10 minutes.
shutters,bathroom,down,lower bathroom shutters at 10 pm,bathroom shutters will be closed at 10 pm.
shutters,bathroom,down,"shut bathroom shutters ""next tuesday, june 10""",bathroom shutters will be closed next tuesday.
shutters,bathroom,down,close shutters in two hours,bathroom shutters will be closed in two hours.
shutters,bathroom,down,"lower bathroom shutters ""this afternoon, 3 pm""",bathroom shutters will be closed this afternoon.
shutters,bathroom,statusquery,keep bathroom shutters unchanged in 15 minutes,bathroom shutters will remain unchanged in 15 minutes.
shutters,bathroom,statusquery,don't adjust bathroom shutters at 6 pm,bathroom shutters will not be adjusted at 6 pm.
shutters,bathroom,statusquery,"avoid changing bathroom shutters ""next wednesday, june 11""",bathroom shutters will not be changed next wednesday.
shutters,bathroom,statusquery,maintain bathroom shutters at 7 o'clock,bathroom shutters will remain unchanged at 7 o'clock.
shutters,bathroom,statusquery,"keep bathroom shutters as is ""this evening, 8 pm""",bathroom shutters will remain unchanged this evening.
shutters,bathroom,up,raise bathroom shutters in 20 minutes,bathroom shutters will be raised in 20 minutes.
shutters,bathroom,up,open bathroom shutters at 8 am,bathroom shutters will be opened at 8 am.
shutters,bathroom,up,"lift bathroom shutters ""next thursday, june 12""",bathroom shutters will be opened next thursday.
shutters,bathroom,up,raise shutters at 9 o'clock,bathroom shutters will be opened at 9 o'clock.
shutters,bathroom,up,"open bathroom shutters ""tomorrow, june 7""",bathroom shutters will be opened tomorrow.
shutters,cellar,down,lower cellar shutters in 25 minutes,cellar shutters will be lowered in 25 minutes.
shutters,cellar,down,close cellar shutters at 9 pm,cellar shutters will be closed at 9 pm.
shutters,cellar,down,"shut cellar shutters ""next friday, june 13""",cellar shutters will be closed next friday.
shutters,cellar,down,lower shutters in 1 hour,cellar shutters will be lowered in 1 hour.
shutters,cellar,down,"close cellar shutters ""this afternoon, 4 pm""",cellar shutters will be closed this afternoon.
shutters,cellar,statusquery,keep cellar shutters unchanged in 10 minutes,cellar shutters will remain unchanged in 10 minutes.
shutters,cellar,statusquery,don't adjust cellar shutters at 7 pm,cellar shutters will not be adjusted at 7 pm.
shutters,cellar,statusquery,"avoid changing cellar shutters ""next monday, june 9""",cellar shutters will not be changed next monday.
shutters,cellar,statusquery,maintain cellar shutters at six o'clock,cellar shutters will remain unchanged at six o'clock.
shutters,cellar,statusquery,"keep cellar shutters as is ""tomorrow, june 7""",cellar shutters will remain unchanged tomorrow.
shutters,cellar,up,raise cellar shutters in 15 minutes,cellar shutters will be raised in 15 minutes.
shutters,cellar,up,open cellar shutters at 10 am,cellar shutters will be opened at 10 am.
shutters,cellar,up,"lift cellar shutters ""next tuesday, june 10""",cellar shutters will be opened next tuesday.
shutters,cellar,up,raise shutters at 8 pm,cellar shutters will be opened at 8 pm.
shutters,cellar,up,"open cellar shutters ""this afternoon, 2 pm""",cellar shutters will be opened this afternoon.
shutters,library,down,lower library shutters in 20 minutes,library shutters will be lowered in 20 minutes.
shutters,library,down,close library shutters at 8 pm,library shutters will be closed at 8 pm.
shutters,library,down,"shut library shutters ""next wednesday, june 11""",library shutters will be closed next wednesday.
shutters,library,down,lower shutters in two hours,library shutters will be lowered in two hours.
shutters,library,down,"close library shutters ""this evening, 7 pm""",library shutters will be closed this evening.
shutters,library,up,raise library shutters in 25 minutes,library shutters will be raised in 25 minutes.
shutters,library,up,open library shutters at 9 am,library shutters will be opened at 9 am.
shutters,library,up,"lift library shutters ""next thursday, june 12""",library shutters will be opened next thursday.
shutters,library,up,raise shutters at 7 o'clock,library shutters will be opened at 7 o'clock.
shutters,library,up,"open library shutters ""tomorrow, june 7""",library shutters will be opened tomorrow.
shutters,living room,down,lower living room shutters in 10 minutes,living room shutters will be lowered in 10 minutes.
shutters,living room,down,close living room shutters at 10 pm,living room shutters will be closed at 10 pm.
shutters,living room,down,"shut living room shutters ""next friday, june 13""",living room shutters will be closed next friday.
shutters,living room,down,lower shutters in 1 hour,living room shutters will be lowered in 1 hour.
shutters,living room,down,"close living room shutters ""this afternoon, 3 pm""",living room shutters will be closed this afternoon.
shutters,living room,up,raise living room shutters in 15 minutes,living room shutters will be raised in 15 minutes.
shutters,living room,up,open living room shutters at 8 am,living room shutters will be opened at 8 am.
shutters,living room,up,"lift living room shutters ""next monday, june 9""",living room shutters will be opened next monday.
shutters,living room,up,raise shutters at 9 o'clock,living room shutters will be opened at 9 o'clock.
shutters,living room,up,"open living room shutters ""tomorrow, june 7""",living room shutters will be opened tomorrow.
shutters,none,down,lower all shutters in 20 minutes,all shutters will be lowered in 20 minutes.
shutters,none,down,close all shutters at 9 pm,all shutters will be closed at 9 pm.
shutters,none,down,"shut all shutters ""next tuesday, june 10""",all shutters will be closed next tuesday.
shutters,none,down,lower shutters in two hours,all shutters will be lowered in two hours.
shutters,none,down,"close all shutters ""this evening, 8 pm""",all shutters will be closed this evening.
shutters,none,statusquery,keep all shutters unchanged in 25 minutes,all shutters will remain unchanged in 25 minutes.
shutters,none,statusquery,don't adjust shutters at 6 pm,all shutters will not be adjusted at 6 pm.
shutters,none,statusquery,"avoid changing shutters ""next wednesday, june 11""",all shutters will not be changed next wednesday.
shutters,none,statusquery,maintain shutters at 7 o'clock,all shutters will remain unchanged at 7 o'clock.
shutters,none,statusquery,"keep shutters as is ""this afternoon, 4 pm""",all shutters will remain unchanged this afternoon.
shutters,none,up,raise all shutters in 10 minutes,all shutters will be raised in 10 minutes.
shutters,none,up,open all shutters at 10 am,all shutters will be opened at 10 am.
shutters,none,up,"lift all shutters ""next thursday, june 12""",all shutters will be opened next thursday.
shutters,none,up,raise shutters at six o'clock,all shutters will be opened at six o'clock.
shutters,none,up,"open all shutters ""tomorrow, june 7""",all shutters will be opened tomorrow.
shutters,toilet,down,lower toilet shutters in 15 minutes,toilet shutters will be lowered in 15 minutes.
shutters,toilet,down,close toilet shutters at 8 pm,toilet shutters will be closed at 8 pm.
shutters,toilet,down,"shut toilet shutters ""next friday, june 13""",toilet shutters will be closed next friday.
shutters,toilet,down,lower shutters in 1 hour,toilet shutters will be lowered in 1 hour.
shutters,toilet,down,"close toilet shutters ""this afternoon, 2 pm""",toilet shutters will be closed this afternoon.
shutters,toilet,statusquery,keep toilet shutters unchanged in 20 minutes,toilet shutters will remain unchanged in 20 minutes.
shutters,toilet,statusquery,don't adjust toilet shutters at 9 pm,toilet shutters will not be adjusted at 9 pm.
shutters,toilet,statusquery,"avoid changing toilet shutters ""next monday, june 9""",toilet shutters will not be changed next monday.
shutters,toilet,statusquery,maintain toilet shutters at 8 pm,toilet shutters will remain unchanged at 8 pm.
shutters,toilet,statusquery,"keep toilet shutters as is ""this evening, 7 pm""",toilet shutters will remain unchanged this evening.
shutters,toilet,up,raise toilet shutters in 25 minutes,toilet shutters will be raised in 25 minutes.
shutters,toilet,up,open toilet shutters at 9 am,toilet shutters will be opened at 9 am.
shutters,toilet,up,"lift toilet shutters ""next tuesday, june 10""",toilet shutters will be opened next tuesday.
shutters,toilet,up,raise shutters at 7 o'clock,toilet shutters will be opened at 7 o'clock.
shutters,toilet,up,"open toilet shutters ""tomorrow, june 7""",toilet shutters will be opened tomorrow.
camera,all,statusquery,check all cameras in 10 minutes,all camera feeds will be checked in 10 minutes.
camera,all,statusquery,verify all camera feeds at 2 pm,all camera feeds will be checked at 2 pm.
camera,all,statusquery,"inspect all cameras ""next monday, june 9""",all camera feeds will be checked next monday.
camera,all,statusquery,monitor all camera feeds at 7 o'clock,all camera feeds will be checked at 7 o'clock.
camera,all,statusquery,"review all cameras ""tomorrow, june 7""",all camera feeds will be checked tomorrow.
camera,none,statusquery,check camera system status in 15 minutes,camera system status will be checked in 15 minutes.
camera,none,statusquery,verify camera network at 3 pm,camera system status will be checked at 3 pm.
camera,none,statusquery,"inspect camera settings ""next tuesday, june 10""",camera system status will be checked next tuesday.
camera,none,statusquery,review camera status in 1 hour,camera system status will be checked in 1 hour.
camera,none,statusquery,"check cameras ""this afternoon, 4 pm""",camera system status will be checked this afternoon.
camera,none,on,turn on all cameras in 20 minutes,all cameras will be turned on in 20 minutes.
camera,none,on,activate all cameras at 5 pm,all cameras will be turned on at 5 pm.
camera,none,on,"start all cameras ""next wednesday, june 11""",all cameras will be turned on next wednesday.
camera,none,on,enable all cameras at 8 pm,all cameras will be turned on at 8 pm.
camera,none,on,"turn on cameras ""tomorrow, june 7""",all cameras will be turned on tomorrow.
camera,outside,statusquery,check outside camera feeds in 25 minutes,outside camera feeds will be checked in 25 minutes.
camera,outside,statusquery,verify outside cameras at 6 pm,outside camera feeds will be checked at 6 pm.
camera,outside,statusquery,"inspect outside cameras ""next thursday, june 12""",outside camera feeds will be checked next thursday.
camera,outside,statusquery,monitor outside feeds in two hours,outside camera feeds will be checked in two hours.
camera,outside,statusquery,"review outside cameras ""this evening, 7 pm""",outside camera feeds will be checked this evening.
camera,outside,on,activate outside cameras in 10 minutes,outside cameras will be turned on in 10 minutes.
camera,outside,on,turn on outside cameras at 8 pm,outside cameras will be turned on at 8 pm.
camera,outside,on,"start outside cameras ""next friday, june 13""",outside cameras will be turned on next friday.
camera,outside,on,enable outside cameras at 9 o'clock,outside cameras will be turned on at 9 o'clock.
camera,outside,on,"activate outside cameras ""this afternoon, 3 pm""",outside cameras will be turned on this afternoon.
camera,toilet,on,turn on toilet camera in 15 minutes,toilet camera will be turned on in 15 minutes.
camera,toilet,on,activate toilet camera at 9 pm,toilet camera will be turned on at 9 pm.
camera,toilet,on,"start toilet camera ""next monday, june 9""",toilet camera will be turned on next monday.
camera,toilet,on,enable toilet camera at six o'clock,toilet camera will be turned on at six o'clock.
camera,toilet,on,"turn on toilet camera ""tomorrow, june 7""",toilet camera will be turned on tomorrow.
lights,all,on,turn on all lights in 20 minutes,all lights will be turned on in 20 minutes.
lights,all,on,activate all lights at 10 pm,all lights will be turned on at 10 pm.
lights,all,on,"enable all lights ""next tuesday, june 10""",all lights will be turned on next tuesday.
lights,all,on,turn on all lights at 7 o'clock,all lights will be turned on at 7 o'clock.
lights,all,on,"activate all lights ""this evening, 8 pm""",all lights will be turned on this evening.
lights,attic,off,turn off attic lights in 25 minutes,attic lights will be turned off in 25 minutes.
lights,attic,off,switch off attic lights at 6 pm,attic lights will be turned off at 6 pm.
