Model,Category,Subcategory,Action,Sentence,Expected,Generated,ROUGE-L (%),Cosine Similarity (%),Edit Distance Similarity (%),Latency (sec),First-Token Latency (sec),Generation Time (sec),Throughput (tokens/sec),Memory Before (GiB),Memory After (GiB),Model Size (GiB),Intent Accuracy (%)
Llama-3.2-1B-4bit,lights,random,on,enable random lights tomorrow evening,random lights will activate tomorrow evening,random lights will activate tomorrow evening.,100.0,100.0,97.77777777777777,0.0003824809973593801,0.06690125400200486,0.602646362996893,29.868262890508475,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,pause,pause playback in 30 minutes,playback will be paused in 30 minutes.,playback will be paused in 30 minutes,100.0,100.0,97.36842105263158,0.00027543099713511765,0.06687987098121084,0.6689565300184768,32.88703975935829,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,podcast,play,start podcast now,podcast started.,podcast started now,80.0,100.0,78.94736842105263,0.0002767779806163162,0.06694346701260656,0.401746061979793,34.84788358847478,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,backyard,on,start backyard monitoring,monitoring started,monitoring started.,100.0,100.0,94.73684210526316,0.00026974300271831453,0.06684813200263306,0.3350296049902681,35.817730198346425,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,kitchen,statusquery,keep kitchen lights unchanged in 1 day,kitchen lights will remain unchanged in 1 day.,kitchen lights will remain unchanged in 1 day,100.0,100.0,97.82608695652173,0.0002830940065905452,0.06681582902092487,0.7359797489771154,33.9683259420462,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,lights,basement,on,it is dark in the basement,turning on the lights in the basement.,turning on the lights in the basement,100.0,100.0,97.36842105263158,0.00027716398471966386,0.06685819401172921,0.6019800050125923,34.884879605861194,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,on,turn on attic camera,monitoring turn on now,attic camera turn on.,50.0,100.0,31.818181818181824,0.0002758610062301159,0.06695262200082652,0.4019459970004391,37.318446039863446,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,off,"switch off living room lights ""this evening, 8 pm""",living room lights will be turned off this evening.,living room lights will be turned off this evening,100.0,100.0,98.0392156862745,0.00029694201657548547,0.06694988798699342,1.5450579749885947,18.76952222470103,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,music,queue,check,monitor queue contents,queue contents monitored,queue status retrieved.,33.33333333333333,100.0,41.666666666666664,0.00027025199960917234,0.06694191999849863,0.3350106760044582,38.80473349400662,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,random,on,turn on random lights at 6 o'clock,random lights will be turned on at 6 o'clock.,6 o'clock random lights will be turned on,63.1578947368421,100.0,46.666666666666664,0.00028125301469117403,0.06693196599371731,1.069179449987132,24.317713925677225,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,camera,basement,on,turn on basement camera tomorrow june 7,basement camera will start tomorrow,basement camera will start tomorrow,100.0,100.0,100.0,0.00028735800879076123,0.06695229600882158,0.5363687299832236,41.016559635547935,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,loop,enable loop mode after 15 minutes,loop mode will activate soon.,loop mode will be enabled after 15 minutes,46.15384615384615,78.32276,50.0,0.00028561000362969935,0.06684419300290756,0.7355454950011335,32.62884507227254,1.036211712,1.037189632,1.044938895,0.0
Llama-3.2-1B-4bit,camera,cellar,on,start the cellar camera now,cellar camera started now,cellar camera started,85.71428571428571,100.0,84.0,0.00027433200739324093,0.0669096100027673,0.46870951101300307,34.13628190607833,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,camera,all,on,turn on all the camera tomorrow,turning on the all camera tomorrow.,all the cameras will start tomorrow,50.0,100.0,37.142857142857146,0.00027812999906018376,0.0668781919812318,0.6688811469939537,29.900678304184268,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,song,check,inspect song immediately,song inspected immediately,song inspected immediately.,100.0,100.0,96.2962962962963,0.0002769049897324294,0.06691908900393173,0.4017883600026835,32.35534249900414,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,pause,pause playback at 7 pm,playback will pause at 7 pm.,playback will be paused at 7 pm,92.3076923076923,100.0,83.87096774193549,0.00038467798731289804,0.06692701697465964,0.7355641500034835,29.90901609315219,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,check,examine current playlist,current playlist examined,current playlist examined.,100.0,100.0,96.15384615384616,0.0002728099934756756,0.06694635498570278,0.3350655079993885,38.79838327024614,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,up,open blinds at 8 am,blinds will be opened at 8 am.,blinds will be opened at 8 am,100.0,100.0,96.66666666666667,0.0002748509868979454,0.06682798999827355,0.7356460279843304,29.905687196164145,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,statusquery,don't dim lights in 10 minutes,lights will not be dimmed in 10 minutes.,lights will not be dimmed in 10 minutes,100.0,100.0,97.5,0.0002832809987012297,0.06693534401711076,0.8027846609766129,32.38726555683087,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,off,extinguish living room lighting,living room lighting extinguished,living room lighting extinguished.,100.0,100.0,97.05882352941177,0.0002748749975580722,0.06689538600039668,0.535187394998502,31.764574724424488,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,check,"inspect playback ""next friday, june 13""",playback status will be retrieved next friday.,playback status will be retrieved next friday,100.0,100.0,97.82608695652173,0.0002848730073310435,0.06697607901878655,0.6104927069973201,40.95053014304026,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,statusquery,"check attic camera tomorrow, june 7",attic feed will be retrieved tomorrow.,attic feed will be retrieved tomorrow,100.0,100.0,97.36842105263158,0.000282741995761171,0.0669546370045282,0.6693844760011416,34.35992441503943,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,lights,all,on,start all lighting,all lighting started,all lighting started.,100.0,100.0,95.23809523809523,0.00027240198687650263,0.06689233001088724,0.26838474901160225,48.43792371912314,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,cellar,statusquery,check for activity in the cellar,cellar activity status retrieved,activity logs retrieved.,57.14285714285715,100.0,59.375,0.0003890340158250183,0.06686444999650121,0.5353186459979042,29.888740322455796,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnon,activate music system now,player powered up now.,music system activated now,25.0,100.0,19.23076923076923,0.0002734749868977815,0.06686790997628123,0.4686944020213559,34.13738233483524,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,down,"shut cellar shutters ""next friday, june 13""",cellar shutters will be closed next friday.,cellar shutters will be closed next friday,100.0,100.0,97.67441860465115,0.000292009994154796,0.06700444599846378,0.8104366149927955,34.54927810763944,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,down,drop kitchen curtains,curtains dropped,curtains dropped.,100.0,100.0,94.11764705882352,0.0002712800051085651,0.06686691599315964,0.335086720995605,35.81162501559527,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,ambient,stop,turn off ambient music,ambient music has been stopped,ambient music turned off,44.44444444444445,100.0,56.666666666666664,0.00026932801119983196,0.06688762898556888,0.4019090629881248,39.81000050370288,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,up,"lift toilet shutters this morning, 11 am",toilet shutters will be lifted this morning.,toilet shutters will be lifted this morning,100.0,100.0,97.72727272727273,0.0002906829759012908,0.06694116099970415,0.7439994000014849,34.946264741541604,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,stop,deactivate schedule,schedule deactivated,schedule deactivated.,100.0,100.0,95.23809523809523,0.0002659960009623319,0.06682027201168239,0.3348050579952542,32.85493972482317,1.036211712,1.03702528,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,on,it is dark in the living room,turning on the lights in the living room.,turning on the lights in the living room,100.0,100.0,97.5609756097561,0.0002865650167223066,0.06686083300155587,0.6691964310011826,34.36957959502231,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,addsong,include track after 15 minutes,track will be included after 15 minutes. ,song will be added after 15 minutes,71.42857142857143,100.0,70.73170731707317,0.0002772370062302798,0.06683481798972934,0.8023816340137273,27.418374333856725,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,up,elevate toilet shades at 7 o'clock,toilet shades will be elevated at 7 o'clock.,2nd tier toilet shades will be opened at 7 o'clock,80.0,100.0,70.0,0.00028385399491526186,0.0669352289987728,1.0030391520122066,28.912131636958357,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,lights,bathroom,on,switch on bathroom lights at 10 pm,bathroom lights will activate at 10 pm,bathroom lights will be turned on at 10 pm,75.0,78.18009,73.80952380952381,0.0002814820036292076,0.06683827700908296,0.8026489200128708,32.39274276925842,1.036211712,1.0372224,1.044938895,0.0
Llama-3.2-1B-4bit,camera,bathroom,on,initiate system immediately,system initiated immediately,system initiated immediately.,100.0,100.0,96.55172413793103,0.00026772398268803954,0.06683508199057542,0.33501254898146726,38.804516545794094,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,basement,down,close basement shades at 8 pm,basement shades will be closed at 8 pm.,basement shades will be closed at 8 pm,100.0,100.0,97.43589743589743,0.0002775200118776411,0.0668612899899017,0.8688343839894515,27.623216164395476,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,camera,basement,on,turn on basement surveillance at 9 am,camera will start at 9 am.,basement camera will start at 9 am,92.3076923076923,100.0,70.58823529411764,0.00028759799897670746,0.0669160420075059,0.7366201289987657,32.581243785207796,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,camera,library,statusquery,assess library camera activity,library activity assessed,activity assessed.,80.0,100.0,64.0,0.00027834001230075955,0.06688889497308992,0.268466997978976,48.42308402099407,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,down,"shut bathroom shutters ""next tuesday, june 10""",bathroom shutters will be closed next tuesday.,bathroom shutters will be closed next tuesday,100.0,100.0,97.82608695652173,0.0002918679965659976,0.06705356101156212,0.8113002040190622,36.97768082811319,1.036211712,1.03738624,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,stop,stop schedule today,schedule stopped today,schedule stopped today.,100.0,100.0,95.65217391304348,0.0002729150000959635,0.06689117700443603,0.4018714789999649,32.348650450013984,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,statusquery,check dining room lights feed,dining room lights feed retrieved,lights feed status retrieved.,66.66666666666666,100.0,39.39393939393939,0.0002743789809755981,0.06696164698223583,0.33528817899059504,47.72014345441271,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,basement,off,"disable basement lighting this afternoon, 3 pm",basement lights will be turned off this afternoon 3 pm.,basement lights will be turned off this afternoon,88.8888888888889,100.0,89.0909090909091,0.00028831700910814106,0.0670400449889712,0.8694630950049032,28.753376817976406,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,check,verify schedule today,schedule verified today,schedule verified today.,100.0,100.0,95.83333333333334,0.00028760102577507496,0.06703761799144559,0.40318125899648294,32.243562194227394,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,attic,off,switch off attic lighting,attic lighting switched off,attic lighting switched off.,100.0,100.0,96.42857142857143,0.00027326398412697017,0.06692448499961756,0.4021465230034664,37.29983760140754,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,basement,statusquery,monitor feed for today,feed monitored for today,feed monitored for today.,100.0,100.0,96.0,0.0002740600029937923,0.06691262501408346,0.4687511830125004,31.99991923988379,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,source,check,examine source,source examined,source examined.,100.0,100.0,93.75,0.00026733402046374977,0.06684257401502691,0.26846849400317296,40.97315046535775,1.036211712,1.03702528,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,basement,up,open basement blinds,blinds opened for the basement,blinds opened for the basement,100.0,100.0,100.0,0.00027223501820117235,0.06685146401287057,0.4687892060028389,34.13047867809291,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnon,power up music player,music player powered up,music player powered up,100.0,100.0,100.0,0.0002712199930101633,0.06684559400309809,0.40216072800103575,39.78508811521446,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,volume,unmute,unmute music at 6 pm,music will be unmuted at 6 pm.,music will unmute at 6 pm,92.3076923076923,100.0,83.33333333333334,0.0002825999981723726,0.06695345701882616,0.8027290879981592,28.652256837181838,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playlist,reorder,reorder playlist songs,playlist reordered,playlist songs reordered.,80.0,100.0,72.0,0.0002703359932638705,0.06690285500371829,0.3350748640077654,38.79729993622775,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,on,initiate attic camera,attic camera initiated,camera initiated.,80.0,100.0,68.18181818181819,0.00027504799072630703,0.06694274599431083,0.2683705909876153,44.71428838696328,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,check,verify artist songs in 30 minutes,artist playlist status will be retrieved in 30 minutes.,artist playback status will be retrieved in 30 minutes,88.88888888888889,100.0,90.9090909090909,0.0002827489806804806,0.06685771598131396,0.8022708299977239,29.915084909753094,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,play,play song from 3 pm,song will play from 3 pm.,song will start from 3 pm,83.33333333333334,78.058586,80.0,0.0002782560186460614,0.06685849599307403,0.6024058960028924,34.860216573808515,1.036211712,1.037156864,1.044938895,0.0
Llama-3.2-1B-4bit,shutters,cellar,down,lower cellar blinds,blinds lowered,blinds lowered.,100.0,100.0,93.33333333333333,0.00026670098304748535,0.06690249597886577,0.46830367398797534,25.6243985826772,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,repeat,repeat current playlist,playlist repeating.,playlist set to repeat,66.66666666666666,100.0,50.0,0.00027101999148726463,0.06696958499378525,0.4017771789804101,37.334126438105564,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,outside,on,begin monitoring in the garden area,monitoring started in the garden,monitoring started in the garden.,100.0,100.0,96.96969696969697,0.0002770109858829528,0.06684597302228212,0.4020194130134769,44.77395722031112,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,random,off,switch off all random lights,all random lights switched off,all random lights switched off.,100.0,100.0,96.7741935483871,0.0002733799919951707,0.0669018010084983,0.6693421330128331,25.39807246778243,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,on,lighten the room,lighting the room.,lighting the room,100.0,100.0,94.44444444444444,0.0002668859960976988,0.06682147699757479,0.4015647810010705,34.863615193292254,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,off,"disable dining room lights ""next tuesday, june 10""",dining room lights will be turned off next tuesday.,dining room lights will be turned off next tuesday,100.0,100.0,98.0392156862745,0.0002929439942818135,0.06697924301261082,0.9443701369746123,32.826112120944146,1.036211712,1.03738624,1.044938895,100.0
Llama-3.2-1B-4bit,music,ambient,check,verify ambient music at 3 pm,ambient music status will be retrieved at 3 pm.,ambient music status will be retrieved at 3 pm,100.0,100.0,97.87234042553192,0.00027994700940325856,0.06687040202086791,0.802230908011552,31.16309749516657,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,source,switchsource,change source today,source changed today,source changed today.,100.0,100.0,95.23809523809523,0.00027238798793405294,0.06688142201164737,0.3350879120116588,38.79578920634919,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,camera,library,on,engage monitoring now,monitoring engaged now,monitoring engaged now.,100.0,100.0,95.65217391304348,0.0002728970139287412,0.0669499860086944,0.3349891419929918,38.807227967621614,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playbackspeed,check,current playback tempo,tempo retrieved.,tempo shown,50.0,100.0,37.5,0.0002701830235309899,0.06686608598101884,0.33512265200261027,38.79176749860151,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,volume,mute,quiet music,music quieted,music quieted,100.0,100.0,100.0,0.0002668329980224371,0.06691271101590246,0.3348881959973369,38.818925705292344,1.036211712,1.03702528,1.044938895,100.0
Llama-3.2-1B-4bit,lights,toilet,off,turn off toilet lights,toilet lights turned off,toilet lights turned off.,100.0,100.0,96.0,0.00026999099645763636,0.06690692200209014,0.4019865599984769,37.314680371544846,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,play,start multi source music,music from multiple sources started.,multi source music playing.,22.222222222222225,100.0,30.555555555555557,0.0002713910071179271,0.06686861198977567,0.4020437349972781,37.309373817506575,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,kitchen,statusquery,what's the kitchen shutters status?,kitchen shutters details retrieved,kitchen shutters details retrieved.,100.0,100.0,97.14285714285714,0.00028521197964437306,0.06688639899948612,0.4688273379870225,40.52664693483795,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,artist,play,play songs by the artist for 1 minutes,artist songs started for 1 minutes.,artist songs started for 1 minutes,100.0,100.0,97.14285714285714,0.00028897100128233433,0.06693133900989778,0.6690787789993919,35.870215516163924,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,lights,kitchen,off,disable kitchen lighting tomorrow morning,kitchen lighting will be disabled tomorrow morning,kitchen lighting will be off tomorrow morning.,85.71428571428571,100.0,82.0,0.000276690989267081,0.06691797901294194,0.6020719500083942,31.557690072980645,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,volume,adjustvolume,"adjust volume ""this evening, 8 pm""",volume will be adjusted this evening.,music volume will be adjusted this evening,92.3076923076923,100.0,83.33333333333334,0.00028137300978414714,0.06698838798911311,0.735753984976327,32.619599064451144,1.036211712,1.037255168,1.044938895,100.0
Llama-3.2-1B-4bit,music,status,check,"inspect music status ""next wednesday, june 11""",music status will be retrieved next wednesday.,music status will be retrieved next wednesday,100.0,100.0,97.82608695652173,0.0002934850053861737,0.06699746000231244,0.6777995049778838,41.31015114995344,1.036211712,1.037353472,1.044938895,100.0
Llama-3.2-1B-4bit,lights,library,on,activate library lights,library lights activated,library lights activated.,100.0,100.0,96.0,0.0002696810115594417,0.06687432798207738,0.5349783139827196,24.300050413669506,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,play,start multi source playback this afternoon,multi source playback started this afternoon.,3 sources playing this afternoon,54.54545454545454,100.0,57.77777777777777,0.0002831009915098548,0.06685501598985866,0.6023071520030499,31.5453667398985,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,statusquery,show all cameras,all cameras status shown,all cameras retrieved.,57.14285714285715,100.0,54.16666666666667,0.0002698359894566238,0.06686956298653968,0.40177252402645536,32.35661779386386,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,play,begin playing music in 10 minutes,playback will start in 10 minutes.,playback will start in 10 minutes,100.0,100.0,97.05882352941177,0.00028035699506290257,0.06683826600783505,0.6028138889814727,36.49550948000165,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,statusquery,analyze toilet shutter status,shutter status analyzed,shutter status analyzed.,100.0,100.0,95.83333333333334,0.0002758340269792825,0.0669376750010997,0.33510071301134303,41.778484665671556,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,attic,on,illuminate the attic,turning on the attic lights.,dimming the attic,50.0,100.0,46.42857142857143,0.000270824006292969,0.06683638598769903,0.4684751780005172,32.01877218771971,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,play,start music in 15 minutes,playback will start in 15 minutes.,song will start in 15 minutes,83.33333333333334,100.0,73.52941176470588,0.00027495797257870436,0.06684755798778497,0.6021530730067752,34.87485315841561,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,on,start living room camera,living room camera started,living room camera started.,100.0,100.0,96.2962962962963,0.0002721069904509932,0.06694112598779611,0.5354410430009011,28.014288773852467,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,toilet,on,turn on toilet camera after 15 minutes,toilet camera will activate in 15 minutes,toilet camera will turn on after 15 minutes,66.66666666666666,100.0,72.09302325581395,0.0002792969753500074,0.06683737901039422,0.8024669170263223,31.15393229248846,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,podcast,skip,skip to next podcast now,next podcast started.,next podcast started,100.0,100.0,95.23809523809523,0.0002719300100579858,0.06693204000475816,0.4691079529875424,34.10728788139922,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,music,voicecontrol,check,"check voice control status next monday, june 9",voice control status will be retrieved next monday.,voice control status will be retrieved next monday,100.0,100.0,98.0392156862745,0.0002882140106521547,0.06693593499949202,0.6775794250133913,39.84772707563602,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,music,source,check,verify source at 9 pm,source will be verified at 9 pm.,source status will be retrieved at 9 pm,80.0,100.0,69.23076923076923,0.0002752290165517479,0.06687240497558378,0.7359570029948372,31.251825726782773,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,basement,on,turn on basement surveillance at 9 am,camera will start at 9 am.,basement camera will start at 9 am,92.3076923076923,100.0,70.58823529411764,0.00028263998683542013,0.06684656898141839,0.7357620130060241,32.619243146225735,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,music,power,turnoff,power down after 1 hour,player will power down after 1 hour.,power will be turned off after 1 hour,53.333333333333336,100.0,62.16216216216216,0.00027439300902187824,0.06692241400014609,0.80288335098885,28.64675170019737,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,camera,none,statusquery,check camera activity,status reviewed,camera activity retrieved.,0.0,100.0,34.61538461538461,0.0002697560121305287,0.0668137350003235,0.33509636600501835,38.794810445080486,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,cellar,statusquery,examine shades after 10 minutes,shades will be examined after 10 minutes.,shades will be examined after 10 minutes,100.0,100.0,97.5609756097561,0.0002776769979391247,0.06686524400720373,0.8027113549760543,27.407111988164516,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,lights,dining room,statusquery,what's the dining room lights status?,dining room lights details retrieved,lights status for the dining room,36.36363636363636,100.0,16.666666666666664,0.0002821840171236545,0.06691186901298352,0.5353361380111892,39.22768987353713,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,music,playback,repeat,repeat the song,song repeat on.,song set to repeat,57.14285714285715,100.0,38.888888888888886,0.00026932000764645636,0.06685831199865788,0.46844342499389313,32.02094255073715,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,lights,living room,on,activate all living room lights,all living room lights activated,all living room lights activated.,100.0,100.0,96.96969696969697,0.00027564799529500306,0.06687017300282605,0.6024360730079934,28.21876172706284,1.036211712,1.037124096,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,bathroom,down,lower blinds after 15 minutes,blinds will be lowered after 15 minutes.,blinds will be lowered after 15 minutes,100.0,100.0,97.5,0.0002746709797065705,0.06688147099339403,1.1371187850018032,19.34714322740268,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,podcast,play,"start podcast ""tomorrow, june 7""",podcast will start tomorrow.,1 podcast will start tomorrow,88.8888888888889,100.0,89.65517241379311,0.000289655989035964,0.06699756300076842,0.544154723000247,42.26739018856142,1.036211712,1.037287936,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,check,verify source status in 25 minutes,multi source status will be retrieved in 25 minutes.,source status will be retrieved in 25 minutes,94.11764705882352,100.0,86.53846153846155,0.0002836470084730536,0.06692679401021451,0.8023995309777092,29.910286675711834,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,toilet,up,unlock shutters now,shutters unlocked now,shutters unlocked now.,100.0,100.0,95.45454545454545,0.0002711480192374438,0.06687321499339305,0.402067220013123,37.307194551971726,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,camera,living room,statusquery,show living room camera activity for today,living room activity retrieved for today. ,living room activity shown for today,83.33333333333334,100.0,73.80952380952381,0.0002826330019161105,0.06682779898983426,0.6022814860043582,34.86741745843412,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,basement,up,lift basement curtains,curtains lifted,curtains lifted for the basement,57.14285714285715,100.0,46.875,0.00027233699802309275,0.0668584139784798,0.7348298329743557,21.773748536089133,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,multisource,play,"begin multi source music ""this afternoon, 4 pm""",multi source music will start this afternoon.,4 pm multi source music will start this afternoon,87.50000000000001,100.0,87.75510204081633,0.00029386402457021177,0.06696378800552338,0.7445547339739278,37.60636891065752,1.036211712,1.037320704,1.044938895,100.0
Llama-3.2-1B-4bit,camera,kitchen,statusquery,examine kitchen camera condition,condition examined,condition examined.,100.0,100.0,94.73684210526316,0.000277919985819608,0.06693970900960267,0.26845385000342503,48.425455622387766,1.036211712,1.037091328,1.044938895,100.0
Llama-3.2-1B-4bit,lights,none,off,deactivate entire lighting,entire lighting deactivated,entire lighting deactivated.,100.0,100.0,96.42857142857143,0.00027078899438492954,0.06687062900164165,0.2684098169847857,48.43339988841347,1.036211712,1.037058048,1.044938895,100.0
Llama-3.2-1B-4bit,music,ambient,check,is ambient music playing during this hour?,ambient music playing now.,ambient music playing now,100.0,100.0,96.15384615384616,0.000282071006949991,0.06685603997902945,0.5353118639905006,35.49332880157718,1.036211712,1.037189632,1.044938895,100.0
Llama-3.2-1B-4bit,shutters,living room,up,raise the shutters in the living room,raising the shutters in the living room now.,raising the shutters in the living room now,100.0,100.0,97.72727272727273,0.0002833130129147321,0.06685790797928348,0.869526552996831,28.75127839838505,1.036211712,1.0372224,1.044938895,100.0
Llama-3.2-1B-4bit,camera,attic,on,initiate camera at 9 am,camera will be initiated at 9 am.,360-degree camera will be initiated at 9 am,87.50000000000001,100.0,72.09302325581395,0.00027123201289214194,0.06688103399937972,0.802554063993739,29.90452740413415,1.036211712,1.037156864,1.044938895,100.0
Llama-3.2-1B-4bit,music,schedule,play,"set music to play ""this afternoon, 2 pm""",music will be scheduled to play this afternoon.,2 pm music will start this afternoon,53.333333333333336,76.48675,48.93617021276596,0.0002913369971793145,0.06704497701139189,0.6110264560265932,42.55134903498912,1.036211712,1.037320704,1.044938895,0.0
Llama-3.2-1B-4bit,camera,living room,statusquery,check living room camera from june 3 2025 to june 4 2025,living room footage reviewed for june 3-4 2025. ,living room feed will be retrieved for june 3 2025 to june 4 2025.,60.86956521739131,100.0,57.57575757575757,0.00030525398324243724,0.0671027890057303,1.6128577119961847,30.380857304116553,1.036211712,1.037616128,1.044938895,100.0
